question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
6971,Claim: In the End was released through a company.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,7,0,6823,419,7242,majority_voting,success
4923,Claim: TV Choice features programming listings.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5614,182,5796,majority_voting,success
6829,Claim: Happiness in Slavery is not a song by a band.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5765,235,6000,majority_voting,success
2186,Claim: Bad Romance is a single by Lady Gaga.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5762,278,6040,majority_voting,success
2107,Claim: Melancholia stars only men.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,19,0,23488,1343,24831,majority_voting,success
3266,Claim: Trollhunters was only created for Hulu.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,8851,415,9266,majority_voting,success
8571,Claim: There is a film that is about an ex-convict titled Swordfish (film).,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5713,263,5976,majority_voting,success
846,Claim: The Cry of the Owl is based on Patricia Highsmith's eighth movie.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9910,685,10595,majority_voting,success
7445,Claim: Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.,REFUTES,SUPPORTS,0.0,0.0,0.0,13,0,15043,642,15685,majority_voting,success
7831,Claim: Meteora is Linkin Park's second studio album.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,10,0,10685,424,11109,majority_voting,success
8350,Claim: Brad Wilk was a drummer for a soft rock band.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,9,0,10510,582,11092,majority_voting,success
5855,Claim: Pirates of the Caribbean was added to Magic Kingdom in 1993.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9129,369,9498,majority_voting,success
8808,Claim: Lithuanians are alien to Lithuania.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,8054,376,8430,majority_voting,success
7423,Claim: James Earl Jones is known for his voice acting.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,10,0,10667,509,11176,majority_voting,success
9055,Claim: A monster may produce emotions.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,9,0,8944,921,9865,majority_voting,success
3547,Claim: The Chagatai language was the shared literary language of Central Asia until the 19th century.,SUPPORTS,REFUTES,0.0,0.0,0.0,6,0,6063,358,6421,majority_voting,success
9409,Claim: French Indochina was in Southeast Asia.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5943,232,6175,majority_voting,success
7989,Claim: The Hundred Years' War features the Lancastrian War.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,9219,398,9617,majority_voting,success
41,Claim: Saxony is in Ireland.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5707,177,5884,majority_voting,success
4728,Claim: Girl is only by a recording engineer.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,8,0,7768,570,8338,majority_voting,success
1594,Claim: Giada at Home was only available via satellite.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,6,0,5710,286,5996,majority_voting,success
669,Claim: AMGTV is a television network that is family-oriented.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,10,0,11033,521,11554,majority_voting,success
3747,Claim: Live Through This is an anthology.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5776,260,6036,majority_voting,success
446,Claim: Stripes was the first significant film role for Leonard Nimoy.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,8,0,8366,597,8963,majority_voting,success
5030,Claim: Earl Scruggs played bluegrass music.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5669,277,5946,majority_voting,success
5161,Claim: Brazzers is based in fiction.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5972,289,6261,majority_voting,success
259,Claim: The horse has changed in size as it evolved.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,8891,373,9264,majority_voting,success
2703,Claim: Peking University is in Shenzhen.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6564,209,6773,majority_voting,success
8028,"Claim: Billboard Hot 100 had ""Love the Way You Lie"" on it for seven weeks.",NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,17,0,20707,1113,21820,majority_voting,success
857,Claim: A 1947 novel inspired In a Lonely Place.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5536,272,5808,majority_voting,success
3604,Claim: Hedda Gabler's world premiere took place outside Munich.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9119,409,9528,majority_voting,success
3968,Claim: Saturn Corporation is popularly referred to as Saturn LLC.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6084,198,6282,majority_voting,success
3069,Claim: Always premiered at the American Film Festival.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,13309,622,13931,majority_voting,success
9503,Claim: The Closer was a cable drama.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5644,256,5900,majority_voting,success
1208,Claim: Robert Lopez has won a Tony Award.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,8029,369,8398,majority_voting,success
7091,Claim: Mary-Kate Olsen and Ashley Olsen are fashion designers in New York.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,13016,513,13529,majority_voting,success
5552,"Claim: In 1994, Gray Matter Interactive Studios, Inc. was founded.",REFUTES,SUPPORTS,0.0,0.0,0.0,12,0,13016,814,13830,majority_voting,success
9120,Claim: The Hanford Site hosts a laboratory.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,12,0,13570,714,14284,majority_voting,success
1746,Claim: Tom DeLonge got married in 1992.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,13,0,14665,545,15210,majority_voting,success
806,Claim: Diwali is a festival.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6210,248,6458,majority_voting,success
226,Claim: Human trafficking leads to paid labor.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5634,294,5928,majority_voting,success
1552,Claim: Tijuana is in Southwestern Mexico.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6699,269,6968,majority_voting,success
6753,"Claim: Eric Church died on May 3, 1977.",REFUTES,SUPPORTS,0.0,0.0,0.0,6,0,5740,265,6005,majority_voting,success
9529,"Claim: On the first day of 2010, Shane McMahon officially retired.",NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,18,0,21458,1240,22698,majority_voting,success
9202,Claim: Victoria Palace Theatre is opposite a central London railway terminus.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,19,0,24154,1406,25560,majority_voting,success
7840,Claim: Easy A is an American teen comedy film.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5627,200,5827,majority_voting,success
3284,Claim: Phillip Glass has written numerous dramatic operas.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,11,0,12114,570,12684,majority_voting,success
5579,Claim: English people are descended from no other peoples.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9558,477,10035,majority_voting,success
5971,Claim: Sora (Kingdom Hearts) is incapable of being involved with Donald Duck.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9051,549,9600,majority_voting,success
1354,Claim: The Mod Squad is an American band.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5921,200,6121,majority_voting,success
5816,Claim: Nuuk is in the Arctic Circle.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,21,0,27880,1560,29440,majority_voting,success
7649,Claim: Nuuk is the largest social center of Greenland.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,8,0,7944,353,8297,majority_voting,success
2146,Claim: Swordfish (film) is incapable of being a film that is about an ex-convict.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5772,349,6121,majority_voting,success
7842,Claim: Tiber Oil Field is operated by BP as of 2008.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,8354,438,8792,majority_voting,success
906,Claim: North Vietnam existed from 1945 to 1978.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9084,362,9446,majority_voting,success
4974,Claim: Amyotrophic lateral sclerosis can be inherited.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,7369,301,7670,majority_voting,success
394,Claim: My Old Kentucky Home is outside of Kentucky.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,7,0,7659,348,8007,majority_voting,success
1092,Claim: Saxony is in western Germany.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,12,0,13205,554,13759,majority_voting,success
3169,Claim: No Country for Old Men was chosen as the highest acclaimed of 2007 by the National Board of Review.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,7921,485,8406,majority_voting,success
1589,Claim: I Kissed a Girl was recorded by Katy Perry in 2007.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,7,0,6707,569,7276,majority_voting,success
7899,Claim: Dan O'Bannon work was primarily in forestry and carpentry.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5696,278,5974,majority_voting,success
3603,Claim: The State of Palestine claims Ghassan Kanafani.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,6112,410,6522,majority_voting,success
6996,Claim: CHiPs is exclusively a German film.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5754,225,5979,majority_voting,success
8123,Claim: The New York Knicks compete in the National Football League (NFL).,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5680,183,5863,majority_voting,success
3817,Claim: Tool has performed tours.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5643,163,5806,majority_voting,success
5277,Claim: Eva Mendes was drafted in 1974.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6148,334,6482,majority_voting,success
1098,Claim: X-Men: Apocalypse is a motion picture.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5787,209,5996,majority_voting,success
4369,Claim: Home for the Holidays stars the grandchild of Charlie Chaplin,NOT ENOUGH INFORMATION,REFUTES,0.0,0.0,0.0,21,0,26152,1574,27726,majority_voting,success
1402,Claim: Rio's only sequel is a 2015 film.,REFUTES,REFUTES,1.0,1.0,1.0,10,0,10584,505,11089,majority_voting,success
2464,Claim: The Armenian Genocide happened during the Second Constitutional Era.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,17,0,20828,733,21561,majority_voting,success
5090,Claim: Stadium Arcadium was released.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5729,304,6033,majority_voting,success
8952,"Claim: Boyhood is about the adolescence of Mason Evans, Jr.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,9044,370,9414,majority_voting,success
6031,Claim: Aaron Burr was a pacifist.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6875,389,7264,majority_voting,success
7440,Claim: One opera composer was Christian Gottlob Neefe.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5632,239,5871,majority_voting,success
7717,Claim: Edgar Wright is Catholic.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,5800,192,5992,majority_voting,success
5042,Claim: Byron Howard won a Golden Globe for Zootopia.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,21,0,28653,1700,30353,majority_voting,success
8075,Claim: The Cincinnati Kid was directed by Norman Jewison.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,8912,321,9233,majority_voting,success
1330,Claim: One Turkic language was the Chagatai language.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5972,182,6154,majority_voting,success
5762,Claim: The Beach is a film with multiple genres.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,8883,355,9238,majority_voting,success
7069,Claim: Chaka Khan has released at least five studio albums featuring Oprah Winfrey.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,9,0,8891,422,9313,majority_voting,success
2577,Claim: Matthew Gray Gubler is a citizen of the United States of America.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,7039,289,7328,majority_voting,success
7030,Claim: West Ham United F.C. is a club for football.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5652,203,5855,majority_voting,success
5163,Claim: James VI and I colonized.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,11,1,12530,755,13285,majority_voting,success
4144,Claim: Finding Dory was directed by an American.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,11,0,11829,563,12392,majority_voting,success
9172,Claim: Justine Bateman was born in the 1950s.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,8130,423,8553,majority_voting,success
3641,Claim: Tilda Swinton does performance art.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,8,0,7761,351,8112,majority_voting,success
292,Claim: Aaron Burr was a department store that went out of business in the eighties.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5804,229,6033,majority_voting,success
9768,Claim: Stan Beeman is in a show about doctors.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5913,250,6163,majority_voting,success
1765,Claim: Charles Manson is a former teacher.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6149,234,6383,majority_voting,success
1726,Claim: There was a song performed on Glee called Rhythm Nation.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,17,0,20175,1535,21710,majority_voting,success
7382,Claim: Mohra got nine nominations from a magazine in the nineteen nineties.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,13,0,15222,857,16079,majority_voting,success
1887,Claim: Bea Arthur was born under a different name.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,7129,235,7364,majority_voting,success
3047,Claim: The dress was online.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,6,1,5437,221,5658,majority_voting,success
1936,Claim: Match Point has been compared to George Orwell's novel 1984.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5860,287,6147,majority_voting,success
3898,Claim: Hedda Gabler's world premiere took place at the Globe Theatre.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9068,361,9429,majority_voting,success
4221,Claim: The Penibaetic System is a system of oceans.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6890,272,7162,majority_voting,success
7822,Claim: Kellyanne Conway publicly endorsed Ivanka Trump's clothing brand.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,18,0,21735,1235,22970,majority_voting,success
5229,Claim: Princess Mononoke is a Ghibli radio show.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,6094,282,6376,majority_voting,success
7564,Claim: Home for the Holidays stars no actors or actresses.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,20,0,24832,1900,26732,majority_voting,success
4993,"Claim: Connie Nielsen played the lead character, Meredith Kane, in the second season of The Following.",REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,12,1,14510,715,15225,majority_voting,success
1783,"Claim: Polynesian languages include Tahitian, Sāmoan, Tongan, Māori and Hawaiian.",SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5958,265,6223,majority_voting,success
9724,Claim: The Cry of the Owl is based on a song.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,9621,625,10246,majority_voting,success
8772,Claim: Tie Your Mother Down was only ever released as part of an album instead of as a single.,REFUTES,REFUTES,1.0,1.0,1.0,7,0,6915,331,7246,majority_voting,success
3020,Claim: Despicable Me 2 was animated by a company.,SUPPORTS,NOT ENOUGH INFO,0.0,0.0,0.0,9,0,9052,400,9452,majority_voting,success
2925,Claim: Penguin Books is a publishing pretzel.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,6036,307,6343,majority_voting,success
4125,Claim: Bethany Hamilton wrote a to do list.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,7,0,6808,476,7284,majority_voting,success
8289,Claim: The Presidency of Lockheed Martin is vacant at present.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,13,0,16657,662,17319,majority_voting,success
6406,Claim: Lalla Ward has only ever been an author.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5961,306,6267,majority_voting,success
1139,Claim: Psych is a comedy-drama.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,7,0,7206,244,7450,majority_voting,success
4210,Claim: Mike Huckabee was Governor of Arkansas.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5995,226,6221,majority_voting,success
227,Claim: The Cincinnati Kid is a boy.,SUPPORTS,REFUTES,0.0,0.0,0.0,6,0,5748,343,6091,majority_voting,success
1012,Claim: Qui-Gon Jinn is a nonfiction character.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5768,281,6049,majority_voting,success
2639,Claim: Bhagat Singh was a folk hero of the Indian independence movement.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6890,323,7213,majority_voting,success
8930,Claim: Rabies is a common virus.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,7305,375,7680,majority_voting,success
7336,Claim: TV Choice runs from Saturday to Friday.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,6,0,5626,295,5921,majority_voting,success
4790,Claim: Youtube is ranked as the second most popular site in the world.,NOT ENOUGH INFO,SUPPORTS,0.0,0.0,0.0,20,0,24452,1397,25849,majority_voting,success
6638,Claim: Nuuk is in Sermersooq.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5857,211,6068,majority_voting,success
1575,Claim: Blade Runner 2049 is a musical.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,5860,256,6116,majority_voting,success
5343,Claim: The State of Palestine claims East Lebanon.,REFUTES,REFUTES,1.0,1.0,1.0,11,0,11383,730,12113,majority_voting,success
2690,Claim: Bea Arthur was an activist for animal rights.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,8,0,8579,438,9017,majority_voting,success
7428,Claim: Starrcade was eventually broadcast via pay-per-view television.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5942,238,6180,majority_voting,success
642,Claim: Off the Wall won its singer a house.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,12758,611,13369,majority_voting,success
1941,Claim: Guillermo del Toro is a carpenter.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,6,0,6531,212,6743,majority_voting,success
9612,Claim: Excuse My French is an album by a rapper.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,9,0,8927,333,9260,majority_voting,success
1276,Claim: Roland Emmerich is an inactive campaigner.,NOT ENOUGH INFO,REFUTES,0.0,0.0,0.0,8,0,8359,537,8896,majority_voting,success
6111,Claim: No Country for Old Men starred actors.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,6555,214,6769,majority_voting,success
1384,Claim: Wish Upon was directed by John F. Kennedy.,REFUTES,REFUTES,1.0,1.0,1.0,9,0,8831,358,9189,majority_voting,success
5302,Claim: The French Resistance executed repairs on electric power grids.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,10,0,10241,740,10981,majority_voting,success
3370,Claim: Jackie (2016 film) was written by Peter Jackson.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,7876,350,8226,majority_voting,success
5092,Claim: Justine Bateman is from California.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,6,0,5878,244,6122,majority_voting,success
8744,Claim: Harold Macmillan died in 1986.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,6,0,5794,175,5969,majority_voting,success
6798,Claim: 2016 Tour de France had a total of 198 musicians.,REFUTES,REFUTES,1.0,1.0,1.0,6,0,5860,297,6157,majority_voting,success
609,Claim: Trollhunters was created for Netflix in 2002.,REFUTES,NOT ENOUGH INFO,0.0,0.0,0.0,14,0,15804,676,16480,majority_voting,success
8729,"Claim: Due Date was shot in southern Tuscaloosa, Alabama.",NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,12,0,12584,655,13239,majority_voting,success
2990,Claim: The CONCACAF Champions League is rarely organized for football clubs in Central America.,REFUTES,REFUTES,1.0,1.0,1.0,8,0,8024,432,8456,majority_voting,success
1615,Claim: Joe Rogan moved to Los Angeles in 1994.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,7841,298,8139,majority_voting,success
5378,Claim: Dilwale Dulhania Le Jayenge started filming in September 1994.,SUPPORTS,SUPPORTS,1.0,1.0,1.0,8,0,8484,428,8912,majority_voting,success
4099,Claim: Poldark series two began sometime after Golden Ratio.,NOT ENOUGH INFO,NOT ENOUGH INFO,1.0,1.0,1.0,19,0,24858,1623,26481,majority_voting,success
