question_idx,question_text,answer,gt_answer,em,f1,reward,n_calls,n_badcalls,input_tokens,output_tokens,total_tokens,framework,status
4974,Claim: Amyotrophic lateral sclerosis can be inherited.,SUPPORTS,SUPPORTS,1,1,1,2,0,2103,94,2197,react,success
394,Claim: My Old Kentucky Home is outside of Kentucky.,NOT ENOUGH INFO,REFUTES,0,0,0,2,0,2056,93,2149,react,success
1092,Claim: Saxony is in western Germany.,REFUTES,NOT ENOUGH INFO,0,0,0,3,0,2972,151,3123,react,success
3169,Claim: No Country for Old Men was chosen as the highest acclaimed of 2007 by the National Board of Review.,SUPPORTS,SUPPORTS,1,1,1,2,0,2233,111,2344,react,success
1589,Claim: I Kissed a Girl was recorded by Katy Perry in 2007.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1867,91,1958,react,success
7899,Claim: Dan O'Bannon work was primarily in forestry and carpentry.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1899,82,1981,react,success
3603,Claim: The State of Palestine claims Ghassan Kanafani.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,2038,192,2230,react,success
6996,Claim: CHiPs is exclusively a German film.,REFUTES,REFUTES,1,1,1,2,0,1909,67,1976,react,success
8123,Claim: The New York Knicks compete in the National Football League (NFL).,REFUTES,REFUTES,1,1,1,2,0,1895,64,1959,react,success
3817,Claim: Tool has performed tours.,SUPPORTS,SUPPORTS,1,1,1,2,0,1882,51,1933,react,success
5277,Claim: Eva Mendes was drafted in 1974.,REFUTES,REFUTES,1,1,1,2,0,2048,94,2142,react,success
1098,Claim: X-Men: Apocalypse is a motion picture.,SUPPORTS,SUPPORTS,1,1,1,2,0,1929,66,1995,react,success
4369,Claim: Home for the Holidays stars the grandchild of Charlie Chaplin,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,8498,355,8853,react,success
1402,Claim: Rio's only sequel is a 2015 film.,REFUTES,REFUTES,1,1,1,3,0,3032,152,3184,react,success
2464,Claim: The Armenian Genocide happened during the Second Constitutional Era.,SUPPORTS,NOT ENOUGH INFO,0,0,0,3,0,3201,134,3335,react,success
5090,Claim: Stadium Arcadium was released.,SUPPORTS,SUPPORTS,1,1,1,2,0,1910,107,2017,react,success
8952,"Claim: Boyhood is about the adolescence of Mason Evans, Jr.",SUPPORTS,SUPPORTS,1,1,1,3,0,3005,120,3125,react,success
6031,Claim: Aaron Burr was a pacifist.,REFUTES,REFUTES,1,1,1,2,0,1916,74,1990,react,success
7440,Claim: One opera composer was Christian Gottlob Neefe.,SUPPORTS,NOT ENOUGH INFO,0,0,0,2,0,1877,82,1959,react,success
7717,Claim: Edgar Wright is Catholic.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1934,48,1982,react,success
5042,Claim: Byron Howard won a Golden Globe for Zootopia.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,1915,98,2013,react,success
8075,Claim: The Cincinnati Kid was directed by Norman Jewison.,SUPPORTS,SUPPORTS,1,1,1,3,0,2964,106,3070,react,success
1330,Claim: One Turkic language was the Chagatai language.,SUPPORTS,SUPPORTS,1,1,1,2,0,1990,60,2050,react,success
5762,Claim: The Beach is a film with multiple genres.,SUPPORTS,SUPPORTS,1,1,1,3,0,2960,108,3068,react,success
7069,Claim: Chaka Khan has released at least five studio albums featuring Oprah Winfrey.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,9098,555,9653,react,success
2577,Claim: Matthew Gray Gubler is a citizen of the United States of America.,SUPPORTS,SUPPORTS,1,1,1,2,0,1992,87,2079,react,success
7030,Claim: West Ham United F.C. is a club for football.,SUPPORTS,SUPPORTS,1,1,1,2,0,1883,73,1956,react,success
5163,Claim: James VI and I colonized.,SUPPORTS,NOT ENOUGH INFO,0,0,0,4,0,4631,222,4853,react,success
4144,Claim: Finding Dory was directed by an American.,SUPPORTS,SUPPORTS,1,1,1,3,0,3000,122,3122,react,success
9172,Claim: Justine Bateman was born in the 1950s.,REFUTES,REFUTES,1,1,1,2,0,1985,87,2072,react,success
3641,Claim: Tilda Swinton does performance art.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,2975,141,3116,react,success
292,Claim: Aaron Burr was a department store that went out of business in the eighties.,REFUTES,REFUTES,1,1,1,2,0,1938,83,2021,react,success
9768,Claim: Stan Beeman is in a show about doctors.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1971,85,2056,react,success
1765,Claim: Charles Manson is a former teacher.,REFUTES,REFUTES,1,1,1,2,0,2051,82,2133,react,success
1726,Claim: There was a song performed on Glee called Rhythm Nation.,NOT ENOUGH INFO,SUPPORTS,0,0,0,7,0,8544,598,9142,react,success
7382,Claim: Mohra got nine nominations from a magazine in the nineteen nineties.,SUPPORTS,SUPPORTS,1,1,1,4,0,4589,256,4845,react,success
1887,Claim: Bea Arthur was born under a different name.,SUPPORTS,SUPPORTS,1,1,1,2,0,2013,61,2074,react,success
3047,Claim: The dress was online.,NOT ENOUGH INFO,SUPPORTS,0,0,0,1,0,854,34,888,react,success
1936,Claim: Match Point has been compared to George Orwell's novel 1984.,NOT ENOUGH INFO,REFUTES,0,0,0,2,0,1954,105,2059,react,success
3898,Claim: Hedda Gabler's world premiere took place at the Globe Theatre.,REFUTES,REFUTES,1,1,1,3,0,3042,122,3164,react,success
4221,Claim: The Penibaetic System is a system of oceans.,REFUTES,REFUTES,1,1,1,2,0,1944,113,2057,react,success
7822,Claim: Kellyanne Conway publicly endorsed Ivanka Trump's clothing brand.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,5,0,5574,309,5883,react,success
5229,Claim: Princess Mononoke is a Ghibli radio show.,REFUTES,REFUTES,1,1,1,2,0,2031,110,2141,react,success
7564,Claim: Home for the Holidays stars no actors or actresses.,NOT ENOUGH INFO,REFUTES,0,0,0,7,0,8411,592,9003,react,success
4993,"Claim: Connie Nielsen played the lead character, Meredith Kane, in the second season of The Following.",REFUTES,NOT ENOUGH INFO,0,0,0,3,0,3062,97,3159,react,success
1783,"Claim: Polynesian languages include Tahitian, Sāmoan, Tongan, Māori and Hawaiian.",SUPPORTS,SUPPORTS,1,1,1,2,0,1977,82,2059,react,success
9724,Claim: The Cry of the Owl is based on a song.,REFUTES,REFUTES,1,1,1,2,0,1884,78,1962,react,success
8772,Claim: Tie Your Mother Down was only ever released as part of an album instead of as a single.,REFUTES,REFUTES,1,1,1,2,0,1946,109,2055,react,success
3020,Claim: Despicable Me 2 was animated by a company.,SUPPORTS,NOT ENOUGH INFO,0,0,0,3,0,2998,137,3135,react,success
2925,Claim: Penguin Books is a publishing pretzel.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2009,65,2074,react,success
4125,Claim: Bethany Hamilton wrote a to do list.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1907,127,2034,react,success
8289,Claim: The Presidency of Lockheed Martin is vacant at present.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8536,538,9074,react,success
6406,Claim: Lalla Ward has only ever been an author.,REFUTES,REFUTES,1,1,1,2,0,1981,82,2063,react,success
1139,Claim: Psych is a comedy-drama.,SUPPORTS,SUPPORTS,1,1,1,2,0,2048,52,2100,react,success
4210,Claim: Mike Huckabee was Governor of Arkansas.,SUPPORTS,SUPPORTS,1,1,1,2,0,1997,74,2071,react,success
227,Claim: The Cincinnati Kid is a boy.,SUPPORTS,REFUTES,0,0,0,2,0,1915,168,2083,react,success
1012,Claim: Qui-Gon Jinn is a nonfiction character.,REFUTES,REFUTES,1,1,1,2,0,1902,72,1974,react,success
2639,Claim: Bhagat Singh was a folk hero of the Indian independence movement.,SUPPORTS,SUPPORTS,1,1,1,2,0,2296,111,2407,react,success
8930,Claim: Rabies is a common virus.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,3,0,3026,177,3203,react,success
7336,Claim: TV Choice runs from Saturday to Friday.,NOT ENOUGH INFO,SUPPORTS,0,0,0,2,0,1874,94,1968,react,success
4790,Claim: Youtube is ranked as the second most popular site in the world.,NOT ENOUGH INFO,SUPPORTS,0,0,0,3,0,2942,141,3083,react,success
6638,Claim: Nuuk is in Sermersooq.,SUPPORTS,SUPPORTS,1,1,1,2,0,1952,71,2023,react,success
1575,Claim: Blade Runner 2049 is a musical.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,1953,86,2039,react,success
5343,Claim: The State of Palestine claims East Lebanon.,REFUTES,REFUTES,1,1,1,3,0,2929,146,3075,react,success
2690,Claim: Bea Arthur was an activist for animal rights.,NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,4,0,4663,221,4884,react,success
7428,Claim: Starrcade was eventually broadcast via pay-per-view television.,SUPPORTS,SUPPORTS,1,1,1,2,0,1981,75,2056,react,success
642,Claim: Off the Wall won its singer a house.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1895,70,1965,react,success
1941,Claim: Guillermo del Toro is a carpenter.,REFUTES,NOT ENOUGH INFO,0,0,0,2,0,2177,80,2257,react,success
9612,Claim: Excuse My French is an album by a rapper.,SUPPORTS,SUPPORTS,1,1,1,3,0,2983,118,3101,react,success
1276,Claim: Roland Emmerich is an inactive campaigner.,NOT ENOUGH INFO,REFUTES,0,0,0,2,0,2060,103,2163,react,success
6111,Claim: No Country for Old Men starred actors.,SUPPORTS,SUPPORTS,1,1,1,2,0,2185,76,2261,react,success
1384,Claim: Wish Upon was directed by John F. Kennedy.,REFUTES,REFUTES,1,1,1,3,0,2929,122,3051,react,success
5302,Claim: The French Resistance executed repairs on electric power grids.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,3,0,3003,192,3195,react,success
3370,Claim: Jackie (2016 film) was written by Peter Jackson.,REFUTES,REFUTES,1,1,1,3,0,2981,140,3121,react,success
5092,Claim: Justine Bateman is from California.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,2,0,1960,76,2036,react,success
8744,Claim: Harold Macmillan died in 1986.,SUPPORTS,SUPPORTS,1,1,1,2,0,1932,60,1992,react,success
6798,Claim: 2016 Tour de France had a total of 198 musicians.,REFUTES,REFUTES,1,1,1,2,0,1954,86,2040,react,success
609,Claim: Trollhunters was created for Netflix in 2002.,NOT ENOUGH INFO,NOT ENOUGH INFO,1,1,1,7,0,8883,499,9382,react,success
8729,"Claim: Due Date was shot in southern Tuscaloosa, Alabama.",NOT ENOUGH INFORMATION,NOT ENOUGH INFO,0,0,0,4,0,4175,249,4424,react,success
2990,Claim: The CONCACAF Champions League is rarely organized for football clubs in Central America.,REFUTES,REFUTES,1,1,1,2,0,1933,129,2062,react,success
1615,Claim: Joe Rogan moved to Los Angeles in 1994.,SUPPORTS,SUPPORTS,1,1,1,2,0,1904,66,1970,react,success
5378,Claim: Dilwale Dulhania Le Jayenge started filming in September 1994.,SUPPORTS,SUPPORTS,1,1,1,2,0,2043,94,2137,react,success
